a01,aeu,totexp_m,div,district,hh_type,lat1,long1,totexp_m_pc
3618,3.449999928,7242.557243,30,67,national representative,23.82388889,90.71083333,2099.291998
3619,3.209999919,20328.3154,30,67,national representative,23.84055556,90.75111111,6332.808695
3620,3.819999993,10035.43597,30,67,national representative,23.83277778,90.725,2627.077483
3621,2.329999983,6899.409189,30,67,national representative,23.86083333,90.64055556,2961.119845
3622,4.159999967,12847.72619,30,67,national representative,23.85416667,90.66805556,3088.395743
3623,2.679999948,8598.647235,30,67,national representative,23.85194444,90.67416667,3208.450524
3624,3.719999969,9079.293652,30,67,national representative,23.85833333,90.63944444,2440.670357
3625,6.48999989,25219.01839,30,67,national representative,23.84583333,90.63805556,3885.827244
3626,3.329999983,21020.76482,30,67,national representative,23.84305556,90.68138889,6312.542019
3627,1.310000002,4003.8977,30,67,national representative,23.83777778,90.685,3056.410453
3628,3.399999946,12955.55325,30,67,national representative,23.86027778,90.67444444,3810.456897
3629,4.449999988,18475.90342,30,67,national representative,23.86222222,90.70277778,4151.888419
3630,5.809999913,37157.16084,30,67,national representative,23.85944444,90.71166667,6395.38062
3631,5.439999908,23867.62261,30,67,national representative,23.8475,90.68972222,4387.430701
3632,3.929999918,66436.62806,30,67,national representative,23.85,90.69555556,16904.99477
3633,3.74999994,22731.34734,30,67,national representative,23.84805556,90.70083333,6061.69272
3634,4.299999893,23529.00427,30,67,national representative,23.79583333,90.79111111,5471.861595
3635,3.73999989,9605.026751,30,67,national representative,23.78805556,90.77194444,2568.189046
3636,2.769999981,8882.13124,30,67,national representative,23.81305556,90.75666667,3206.545596
3637,4.019999921,8377.783099,30,67,national representative,23.83638889,90.73944444,2084.025687
3638,2.559999973,8695.211022,30,67,national representative,23.79166667,90.77444444,3396.566842
3639,2.829999954,12213.42389,30,67,national representative,23.8075,90.75944444,4315.697559
3640,3.839999974,15511.32855,30,67,national representative,23.79111111,90.74777778,4039.408505
3641,4.779999912,16533.66573,30,67,national representative,23.95611111,90.59722222,3458.92595
3642,2.099999964,7976.342977,30,67,national representative,23.94166667,90.59166667,3798.258625
3643,3.99999994,12567.68023,30,67,national representative,23.93833333,90.60694444,3141.920104
3644,3.48999995,19840.32129,30,67,national representative,23.96694444,90.61027778,5684.905894
3645,2.419999957,10443.91505,30,67,national representative,23.96361111,90.58361111,4315.667452
3646,2.219999969,9031.960718,30,67,national representative,23.96361111,90.83444444,4068.450831
3647,5.669999927,19300.24993,30,67,national representative,23.96472222,90.58472222,3403.924194
3648,10.1399999,65235.4286,30,67,national representative,23.95138889,90.62,6433.474287
3649,2.559999973,13211.16959,30,67,national representative,23.93611111,90.615,5160.613175
3650,3.049999952,11375.91444,30,67,national representative,23.93166667,90.61638889,3729.808071
3651,1.50999999,5765.37782,30,67,national representative,23.96,90.62194444,3818.131031
3652,1.310000002,13631.57892,30,67,national representative,23.95611111,90.6275,10405.78542
3653,4.320000023,9330.19944,30,67,national representative,23.93638889,90.63138889,2159.768377
3654,2.639999986,12277.80066,30,67,national representative,23.92416667,90.83027778,4650.682094
3655,4.629999965,30882.45267,30,67,national representative,23.90805556,90.58388889,6670.076221
3656,3.860000014,28926.6141,30,67,national representative,23.90555556,90.60583333,7493.941449
3657,3.439999968,46952.39414,30,67,national representative,23.91888889,90.60472222,13648.95191
3658,2.23999995,16497.60214,30,67,national representative,23.91861111,90.84333333,7365.001122
3659,3.919999897,30931.81115,30,67,national representative,23.91694444,90.59555556,7890.768356
3660,0.829999983,5629.90558,30,67,national representative,23.91944444,90.60083333,6783.018908
3661,3.039999962,13651.40102,30,68,national representative,24.27944444,90.86638889,4490.592498
3662,2.279999971,6298.278114,30,68,national representative,24.31972222,90.86305556,2762.402716
3663,2.869999945,8456.351094,30,68,national representative,24.08222222,90.97583333,2946.463852
3664,2.269999951,4963.589843,30,68,national representative,24.07583333,90.97388889,2186.603502
3665,4.669999897,22746.72093,30,68,national representative,24.17611111,90.87972222,4870.818293
3666,2.869999945,20243.51161,30,68,national representative,24.27861111,90.85277778,7053.488502
3667,3.389999986,15283.8195,30,68,national representative,24.28861111,90.97083333,4508.501347
3668,2.799999952,6756.475987,30,68,national representative,24.06888889,90.87694444,2413.027179
3669,2.889999956,9619.286741,30,68,national representative,24.07138889,90.87361111,3328.472972
3670,3.039999932,11345.49715,30,68,national representative,24.08166667,90.87861111,3732.071514
3671,3.869999945,11852.5202,30,68,national representative,24.09055556,90.87805556,3062.666762
3672,4.709999919,18862.62682,30,68,national representative,24.09027778,90.87805556,4004.804066
3673,1.859999955,6599.533209,30,68,national representative,24.08333333,91.09416667,3548.13622
3674,1.849999964,8358.666562,30,68,national representative,24.29916667,90.93833333,4518.198229
3675,2.679999948,18599.39129,30,68,national representative,24.2975,90.94277778,6940.071512
3676,2.659999967,15612.06791,30,68,national representative,24.28722222,90.93472222,5869.198536
3677,2.899999976,18198.13054,30,68,national representative,24.27666667,90.95,6275.217478
3678,2.469999969,11372.10319,30,68,national representative,24.28222222,90.95916667,4604.090418
3679,2.919999987,7426.653555,30,68,national representative,24.28305556,90.94805556,2543.374517
3680,1.849999964,6982.077644,30,68,national representative,24.28333333,90.94277778,3774.096097
3681,2.039999992,7190.530258,30,68,national representative,24.42694444,91.00583333,3524.769749
3682,4.969999939,19083.53535,30,68,national representative,24.17277778,91.00388889,3839.745591
3683,3.819999993,19594.69148,30,68,national representative,24.29055556,90.9925,5129.500398
3684,2.099999964,9330.483976,30,68,national representative,24.23222222,90.98833333,4443.087683
3685,3.819999933,12472.71597,30,68,national representative,24.22722222,90.98833333,3265.10895
3686,2.209999979,11304.13005,30,68,national representative,24.19472222,90.99472222,5114.991023
3687,2.539999962,6289.273822,30,68,national representative,24.25833333,90.75083333,2476.092093
3688,4.7299999,17289.73532,30,68,national representative,24.24083333,90.75277778,3655.335241
3689,3.769999981,10897.52622,30,68,national representative,24.26111111,90.98361111,2890.590523
3690,2.579999983,16290.01554,30,68,national representative,24.26944444,90.98944444,6313.959553
3691,4.189999938,17996.32168,30,68,national representative,24.35555556,90.9275,4295.064904
3692,4.149999917,7868.001388,30,68,national representative,24.35833333,90.94027778,1895.903987
3693,2.439999938,10379.93966,30,68,national representative,24.29972222,90.97333333,4254.07374
3694,2.579999924,15454.88984,30,68,national representative,24.30555556,90.97472222,5990.267556
3695,3.109999955,14271.64208,30,68,national representative,24.29444444,90.97722222,4588.952505
3696,4.959999979,12821.74747,30,68,national representative,24.32833333,90.96666667,2585.029743
3697,4.560000002,8579.767463,30,68,national representative,24.33805556,90.96638889,1881.527951
3698,3.229999959,7028.918985,30,68,national representative,24.36444444,90.945,2176.135936
3699,3.929999977,23100.16752,30,68,national representative,24.36388889,90.94666667,5877.905256
3700,2.539999962,8381.68761,30,68,national representative,24.36111111,90.94972222,3299.877061
3701,2.469999969,11176.83861,30,68,national representative,24.06027778,90.71305556,4525.03593
3702,2.589999974,7151.849348,30,68,national representative,24.05722222,90.72888889,2761.331823
3703,2.949999988,8639.63629,30,68,national representative,24.06138889,90.71972222,2928.69028
3704,2.389999926,6325.761908,30,68,national representative,24.06666667,90.71722222,2646.762386
3705,2.809999943,7679.979911,30,68,national representative,24.04,90.68472222,2733.088992
3706,4.299999952,13667.70864,30,68,national representative,24.04861111,90.69166667,3178.536929
3707,2.519999981,7161.381251,30,68,national representative,24.04916667,90.69972222,2841.817978
3708,4.479999959,13107.00101,30,68,national representative,24.05277778,90.71111111,2925.669895
3709,3.149999976,11733.56259,30,68,national representative,24.03861111,90.67722222,3724.940532
3710,2.469999969,16584.03782,30,68,national representative,24.05361111,90.69416667,6714.185438
3711,3.539999962,8676.725497,30,68,national representative,24.06416667,90.69222222,2451.052427
3712,2.73999998,17630.00692,30,68,national representative,24.0625,90.70027778,6434.309143
3713,3.849999905,11316.31744,30,68,national representative,24.0175,90.68722222,2939.303305
3714,3.229999959,4847.165555,30,68,national representative,24.02166667,90.69083333,1500.670469
3715,1.639999986,4269.553631,30,68,national representative,24.01694444,90.68972222,2603.386383
3716,2.25999999,28168.69212,30,68,national representative,24.07222222,90.67972222,12464.02312
3717,3.139999926,14196.69019,30,68,national representative,24.06861111,90.67611111,4521.239022
3718,3.039999962,12452.43447,30,68,national representative,24.03111111,90.92555556,4096.195601
3719,3.140000015,14120.04554,30,68,national representative,24.0325,90.90833333,4496.829769
3720,5.029999912,10687.9074,30,68,national representative,24.03972222,90.92222222,2124.832522
3721,2.519999951,9393.3901,30,68,national representative,24.11777778,90.71138889,3727.535826
3722,3.049999952,7195.18217,30,68,national representative,24.11555556,90.785,2359.076158
3723,3.779999971,7297.410439,30,68,national representative,24.13111111,90.79666667,1930.531877
3724,5.169999957,15907.49431,30,68,national representative,24.13666667,90.79361111,3076.884805
3725,2.279999971,9422.583943,30,68,national representative,24.12166667,90.71444444,4132.712308
3726,3.549999952,10874.72943,30,68,national representative,24.11861111,90.70361111,3063.304107
3727,4.609999955,25240.84364,30,68,national representative,24.13555556,90.79583333,5475.237285
3728,3.529999942,33371.40067,30,68,national representative,24.16444444,90.82777778,9453.654738
3729,2.339999974,9763.322013,30,68,national representative,24.00027778,90.67305556,4172.359881
3730,1.639999986,6364.171424,30,68,national representative,24.08666667,90.70194444,3880.592366
3731,4.039999962,13997.85693,30,68,national representative,24.01305556,90.72944444,3464.816106
3732,4.169999957,24450.53834,30,68,national representative,23.96388889,90.71888889,5863.438511
3733,1.680000007,13216.95846,30,68,national representative,24.13194444,90.73777778,7867.237144
3734,1.50999999,8419.566022,30,68,national representative,24.03888889,90.77527778,5575.871573
3735,2.409999967,9698.497571,30,68,national representative,24.03583333,90.76138889,4024.272907
3736,3.579999954,8938.836003,30,68,national representative,24.03944444,90.75388889,2496.881598
3737,3.159999967,10294.37717,30,68,national representative,24.10694444,90.68666667,3257.714328
3738,3.279999971,11351.14313,30,68,national representative,24.08666667,90.70194444,3460.714399
3739,2.519999981,7910.005776,30,68,national representative,24.06305556,90.68777778,3138.891205
3740,2.929999977,15576.9348,30,68,national representative,24.06222222,90.71916667,5316.360042
3741,3.369999945,26311.31974,30,68,national representative,24.22472222,90.97055556,7807.513402
3742,3.629999936,11463.63602,30,68,national representative,24.20916667,90.97333333,3158.026508
3743,3.869999945,11856.25845,30,68,national representative,24.2,90.97611111,3063.632719
3744,4.169999927,11224.52878,30,68,national representative,24.21555556,90.91694444,2691.733566
3745,3.169999957,7517.166787,30,68,national representative,24.18722222,90.91611111,2371.346022
3746,4.169999957,18115.21301,30,68,national representative,24.18055556,90.89722222,4344.175827
3747,2.49999997,6757.896585,30,68,national representative,24.15916667,90.88888889,2703.158666
3748,2.49999997,8651.673063,30,68,national representative,24.12027778,90.90722222,3460.669266
3749,3.929999948,14082.39798,30,68,national representative,24.16083333,90.89,3583.307423
3750,2.949999958,10378.81107,30,68,national representative,24.18611111,90.91583333,3518.241089
