a01,aeu,totexp_m,hh_type,div,District,lat1,long1,totexp_m_pc
1203,4.98999989,4599.861229,3,30,26,24.16055556,90.26388889,921.8158978
1204,2.319999993,3699.999897,3,30,26,24.13916667,90.26916667,1594.827547
1205,3.529999971,3687.738014,3,30,26,24.12916667,90.29138889,1044.684998
1206,3.029999971,2934.369057,3,30,26,24.13888889,90.27861111,968.4386417
1207,3.809999943,6585.357121,3,30,26,24.16111111,90.27944444,1728.440215
1208,4.779999942,3701.607159,3,30,26,24.17361111,90.30138889,774.3948125
1209,2.979999989,3411.071417,3,30,26,24.14777778,90.29777778,1144.654842
1210,3.289999962,5172.14286,3,30,26,24.14027778,90.30444444,1572.079915
1211,3.98999992,3560.732093,3,30,26,24.13305556,90.31138889,892.4140762
1212,1.290000021,2250.416676,3,30,26,24.13138889,90.315,1744.509022
1213,2.330000013,2122.306561,3,30,26,24.10388889,90.33611111,910.8611801
1214,2.899999976,4939.806467,3,30,26,24.07472222,90.33027778,1703.381554
1215,3.119999945,4898.095306,3,30,26,24.10444444,90.31083333,1569.902369
1216,4.080000013,4287.357216,3,30,26,24.11333333,90.36305556,1050.822844
1217,1.780000031,2449.27774,3,30,26,24.12,90.36694444,1375.998707
1218,0.610000014,931.9345244,3,30,26,24.15111111,90.36277778,1527.76148
1219,0.610000014,620.6083333,3,30,26,24.15083333,90.36527778,1017.390687
1220,4.109999925,4546.190582,3,30,26,24.14805556,90.35666667,1106.129116
1221,4.319999993,5080.009949,3,30,26,23.94083333,90.25694444,1175.928231
1222,1.50999999,3258.958289,3,30,26,23.68694444,90.27333333,2158.250536
1223,1.469999969,3410.119095,3,30,26,23.68333333,90.28,2319.808957
1224,3.359999955,4361.398682,3,30,26,23.69027778,90.28777778,1298.035339
1225,1.659999967,2366.413662,3,30,26,23.93861111,90.30861111,1425.550427
1226,3.019999951,2887.738068,3,30,26,23.69527778,90.30888889,956.2046736
1227,2.329999983,3452.500036,3,30,26,23.71472222,90.05777778,1481.759683
1228,1.599999964,2550.029804,3,30,26,23.69527778,90.05333333,1593.768663
1229,1.930000007,1803.095238,3,30,26,23.69555556,90.06888889,934.2462337
1230,1.399999976,2443.095245,3,30,26,23.69111111,90.25944444,1745.068062
1231,NA,0,3,30,26,23.70055556,90.2825,NA
1232,1.50999999,2847.440396,3,30,26,23.70527778,90.295,1885.722129
1233,2.949999988,3650.37207,3,30,26,23.71777778,90.31027778,1237.414266
1234,1.780000001,3487.420532,3,30,26,23.71888889,90.22833333,1959.225017
1235,0.610000014,2248.154673,3,30,26,23.70805556,90.23194444,3685.499377
1236,5.839999914,4591.071655,3,30,26,23.68527778,90.25,786.1424183
1237,3.259999931,1816.369072,3,30,26,23.68722222,90.24333333,557.1684388
1238,6.789999932,5183.908791,3,30,26,23.68944444,90.21055556,763.4622743
1239,3.919999927,3256.214294,3,30,26,23.91944444,90.30861111,830.6669273
1240,6.889999986,4327.999817,3,30,26,23.92222222,90.06111111,628.1567236
1241,2.809999973,2837.76786,3,55,27,25.49055556,88.98444444,1009.881811
1242,3.119999945,2055.101204,3,55,27,25.48472222,88.98,658.6862949
1243,2.569999933,3328.79961,3,55,27,25.46833333,88.95305556,1295.2528
1244,3.549999952,2514.821381,3,55,27,25.48888889,88.99694444,708.4003984
1245,1.50999999,6040.014894,3,55,27,25.42,88.99388889,4000.009889
1246.1,1.50999999,1878.244045,3,55,27,25.45222222,88.98111111,1243.870237
1246.2,2.309999973,1806.602157,3,55,27,25.45222222,88.98111111,782.0788653
1247,3.48999995,5423.987991,3,55,27,25.45777778,88.99638889,1554.151309
1248,2.589999974,4600.158732,3,55,27,25.5275,88.96888889,1776.123081
1249,2.309999973,1786.765912,3,55,27,25.42694444,88.98666667,773.491746
1250,2.889999926,4135.94231,3,55,27,25.40666667,89.00888889,1431.121943
1251,2.559999943,3125.218262,3,55,27,25.41194444,88.98305556,1220.788411
1252,NA,0,3,55,27,25.40138889,88.99,NA
1253,4.429999918,3333.234146,3,55,27,25.4,88.99138889,752.4230718
1254,3.639999986,4075.273811,3,55,27,25.45861111,88.96555556,1119.580722
1255,3.73999995,2367.81252,3,55,27,25.46805556,88.96083333,633.1049605
1256,2.979999959,2403.33342,3,55,27,25.48305556,88.96,806.4877357
1257,3.049999952,2782.128059,3,55,27,25.42,88.98805556,912.1731485
1258,2.269999951,1312.182541,3,55,27,25.405,89.01305556,578.0539952
1259,3.919999897,3109.047615,3,55,27,25.42944444,89.0325,793.1244123
1260,2.97999993,2545.803457,3,55,27,25.41972222,89.03972222,854.2964822
1261,0.829999983,3088.69039,3,55,27,25.76277778,88.79611111,3721.313797
1262,3.859999895,2819.45237,3,55,27,25.72277778,88.70055556,730.4280949
1263,2.119999945,2674.004036,3,55,27,25.79055556,88.82416667,1261.322691
1264,3.109999955,2301.368961,3,55,27,25.71361111,88.69194444,739.9900305
1265,2.869999945,1952.232178,3,55,27,25.71638889,88.68888889,680.220284
1266,3,2204.479141,3,55,27,25.7075,88.72055556,734.8263804
1267,5.179999948,2445.644928,3,55,27,25.70222222,88.72388889,472.1322303
1268,3.579999954,2388.426147,3,55,27,25.7075,88.72055556,667.1581504
1269,3.929999948,2054.057526,3,55,27,25.71055556,88.6875,522.660955
1270,3.019999981,3047.782772,3,55,27,25.71722222,88.61416667,1009.1996
1271,4.289999962,2456.339386,3,55,27,25.71277778,88.61388889,572.5732885
1272,2.219999969,2482.266899,3,55,27,25.70055556,88.63166667,1118.138258
1273,2.319999963,2477.181599,3,55,27,25.70083333,88.62055556,1067.750706
1274.1,4.349999934,2563.115002,3,55,27,25.72,88.7025,589.2218483
1274.2,2.709999979,2616.989079,3,55,27,25.72027778,88.70305556,965.6786344
1275,3.109999955,3149.94043,3,55,27,25.72111111,88.69972222,1012.842597
1276.1,1.859999955,1736.249971,3,55,27,25.68055556,88.58527778,933.4677493
1276.2,2.099999964,2422.832289,3,55,27,25.68,88.77916667,1153.729681
1277,1.290000021,1786.636919,3,55,27,25.795,88.64222222,1384.989837
1278,3.049999952,2303.869087,3,55,27,25.71916667,88.5975,755.3669257
1279,3.73999995,1923.336349,3,55,27,25.71666667,88.60305556,514.2610629
1280,3.009999931,2536.532745,3,55,27,25.61416667,88.68388889,842.7019281
1281,2.379999936,1926.388817,3,55,27,25.68333333,88.86527778,809.4070878
1282,2.909999996,2511.72612,3,55,27,25.67722222,88.86444444,863.1361248
1283,2.889999926,1924.384872,3,55,27,25.66916667,88.86527778,665.8771355
1284,3.709999919,6241.776615,3,55,27,25.63333333,88.8525,1682.41961
1285,3.919999897,2481.20536,3,55,27,25.71416667,88.77916667,632.9605677
1286,2.279999971,1920.206364,3,55,27,25.70722222,88.79444444,842.1957844
1287,2.779999971,2079.946434,3,55,27,25.62361111,88.86555556,748.1821782
1288,1.859999955,4006.428572,3,55,27,25.63,88.85666667,2153.993908
1289,3.869999945,3222.511856,3,55,27,25.62194444,88.85805556,832.6904139
1290,3.090000004,2349.238144,3,55,27,25.61583333,88.84861111,760.271243
1291,1.50999999,1368.86306,3,55,27,25.69305556,88.91416667,906.5318335
1292,2.449999988,2534.474229,3,55,27,25.68222222,89.0075,1034.479282
1293,1.859999955,2002.440536,3,55,27,25.68583333,89.02,1076.58096
1294,NA,0,3,55,27,25.66222222,88.99611111,NA
1295,2.779999971,1968.363088,3,55,27,25.66055556,88.98972222,708.0442835
1296,2.629999936,1932.54961,3,55,27,25.67027778,88.97972222,734.8097557
1297,3.949999928,7224.595169,3,55,27,25.67472222,89.01055556,1829.011468
1298.1,3.769999981,4412.226097,3,55,27,25.67638889,89.00666667,1170.351756
1298.2,2.099999964,2048.938526,3,55,27,25.67638889,89.00666667,975.6850291
1299,3.219999969,3119.360062,3,55,27,25.66277778,89.00972222,968.7453701
1300,4.289999902,3725.758919,3,55,27,25.66583333,88.99833333,868.4752922
1301.1,1.859999955,1941.651758,3,55,27,25.85333333,88.69583333,1043.89882
1301.2,2.339999974,1399.027735,3,55,27,25.85333333,88.69666667,597.8751072
1301.3,2.099999964,2216.537739,3,55,27,25.85361111,88.69638889,1055.49418
1302,3.869999975,2746.523834,3,55,27,25.86333333,88.68888889,709.6960858
1303.1,3.379999995,2804.285767,3,55,27,25.85277778,88.68388889,829.6703463
1303.2,2.309999973,1827.738125,3,55,27,25.85305556,88.68388889,791.2286349
1304,3.24999994,4318.273893,3,55,27,25.84944444,88.80166667,1328.699684
1305,6.369999945,3721.875,3,55,27,25.825,88.58194444,584.2817947
1306,2.429999948,2042.440506,3,55,27,25.82027778,88.58361111,840.5105144
1307.1,3.099999964,1829.613091,3,55,27,25.82055556,88.57333333,590.1977779
1307.2,2.49999994,1709.752022,3,55,27,25.81944444,88.57666667,683.900825
1307.3,3.099999934,2036.488159,3,55,27,25.81972222,88.57583333,656.9316781
1308,4.079999924,1973.464241,3,55,27,25.855,88.78694444,483.692225
1309.1,2.539999962,3163.948425,3,55,27,25.85888889,88.77583333,1245.649005
1309.2,2.309999973,1995.436516,3,55,27,25.85888889,88.77583333,863.8253418
1310,4.139999926,2591.714272,3,55,27,25.85833333,88.77805556,626.0179512
1311,3.709999919,3167.470146,3,55,27,25.85833333,88.79777778,853.7655567
1312,2.469999969,1453.611111,3,55,27,26.05027778,88.71222222,588.5065299
1313,1.859999955,2614.107061,3,55,27,26.03361111,88.71222222,1405.433938
1314,3.349999964,2455.803583,3,55,27,25.78611111,88.72,733.0757043
1315,3.169999957,2092.499924,3,55,27,25.79277778,88.71833333,660.0946222
1316,3.49999994,2073.291704,3,55,27,25.79611111,88.71527778,592.3690684
1317,3.109999955,1178.229126,3,55,27,26.01416667,88.66388889,378.8518145
1318,2.079999983,2254.134927,3,55,27,26.0275,88.66027778,1083.718724
1319,3.079999954,1938.333385,3,55,27,26.01694444,88.66222222,629.3290308
1320,2.919999957,2015.818375,3,55,27,25.79472222,88.63472222,690.3487686
1321,3.519999921,2507.961235,3,55,27,25.51027778,89.14027778,712.4890032
1322,3.469999969,3012.416677,3,55,27,25.51277778,89.17055556,868.1316151
1323,1.849999964,2449.255898,3,55,27,25.51277778,89.17666667,1323.922132
1324,NA,0,3,55,27,25.51916667,89.18888889,NA
1325,3.089999974,2669.2976,3,55,27,25.54,89.14,863.8503633
1326,2.579999983,7511.043638,3,55,27,25.54416667,89.1975,2911.257243
1327,4.079999924,3099.119095,3,55,27,25.57222222,89.19444444,759.5880276
1328,4.139999926,3493.999931,3,55,27,25.52472222,89.17166667,843.9613511
1329,2.799999952,2190.175615,3,55,27,25.52722222,89.16888889,782.2055902
1330,2.089999974,1763.511898,3,55,27,25.51555556,89.18888889,843.7856077
1331,4.459999979,2208.194361,3,55,27,25.52861111,89.1475,495.1108456
1332,4.369999945,3666.458332,3,55,27,25.53222222,89.15388889,839.0064938
1333,3.069999963,1630.726166,3,55,27,25.55666667,89.17666667,531.1811679
1334,3.199999988,2881.428598,3,55,27,25.60777778,89.19361111,900.4464404
1335,4.539999902,2847.261909,3,55,27,25.57055556,89.185,627.1502138
1336,3.829999924,3164.048153,3,55,27,25.56638889,89.19,826.1222496
1337,1.310000002,2393.803589,3,55,27,25.56777778,89.18027778,1827.330981
1338,1.879999995,2347.82747,3,55,27,25.50944444,89.17638889,1248.844402
1339,2.539999962,3267.301508,3,55,27,25.525,89.1775,1286.339196
1340,3.919999957,4101.666698,3,55,27,25.49444444,89.14694444,1046.343557
1341,4.629999965,2785.763733,2,30,29,23.42888889,90.12666667,601.6768367
1342,2.539999962,2304.325377,2,30,29,23.45194444,90.11583333,907.2147288
1343,5.139999926,5226.607193,2,30,29,23.46138889,90.11638889,1016.849663
1344,1.889999986,2766.738548,2,30,29,23.4625,90.1225,1463.882841
1345,2.079999983,3884.76204,2,30,29,23.47166667,90.12805556,1867.674073
1346,2.849999934,1925.118984,2,30,29,23.47,90.12388889,675.4803609
1347,3.589999914,4012.708435,2,30,29,23.47361111,90.115,1117.746109
1348,3.919999897,2766.517853,2,30,29,23.47333333,90.11277778,705.7443687
1349,4.169999927,2392.416618,2,30,29,23.47444444,90.13,573.7210216
1350,3.189999938,2812.499924,2,30,29,23.48027778,90.13305556,881.6614352
1351,2.74999997,2735.327354,2,30,29,23.48277778,90.115,994.6645033
1352,4.439999968,2020.297529,2,30,29,23.48861111,90.11527778,455.0219693
1353,1.74000001,2279.444458,2,30,29,23.48444444,90.11444444,1310.025543
1354,2.980000019,3672.648853,2,30,29,23.49333333,90.09944444,1232.432493
1355,2.00999999,3395.357045,2,30,29,23.49444444,90.11166667,1689.232369
1356,2.209999979,1659.533699,2,30,29,23.49722222,90.11722222,750.9202331
1357,3.579999983,3962.583355,2,30,29,23.47833333,90.13833333,1106.866864
1358,3.50999999,4743.428577,2,30,29,23.50833333,90.1375,1351.404157
1359,2.48999995,3467.091354,2,30,29,23.50388889,90.13111111,1392.406194
1360.1,2.539999962,3355.634918,2,30,29,23.49277778,90.13333333,1321.116129
1360.2,2.269999951,2176.865044,2,30,29,23.49277778,90.13333333,958.9714055
1361,0.829999983,8572.881121,2,30,29,23.31416667,89.95916667,10328.77264
1362,3.079999954,4761.488073,2,30,29,23.32861111,89.92694444,1545.937709
1363,4.359999895,3979.404781,2,30,29,23.32805556,89.90916667,912.7075406
1364,2.209999949,2617.4603,2,30,29,23.34972222,89.72027778,1184.371204
1365,3.779999971,3030.166595,2,30,29,23.55,89.96027778,801.6313805
1366,2.890000045,5243.312491,2,30,29,23.31666667,89.7375,1814.294951
1367.1,5.219999909,8870.550545,2,30,29,23.30138889,89.72805556,1699.339214
1367.2,2.179999948,3881.741005,2,30,29,23.56,89.73083333,1780.615183
1368,3.379999936,3670.208214,2,30,29,23.5525,89.74916667,1085.860439
1369,4.299999952,3804.6625,2,30,29,23.3425,89.77527778,884.8052425
1370,2.430000007,2668.571402,2,30,29,23.34305556,89.72972222,1098.177528
1371,2.089999974,3830.416626,2,30,29,23.53666667,89.77277778,1832.735251
1372,1.879999965,2891.825237,2,30,29,23.53777778,89.75722222,1538.204942
1373,1.849999964,2394.166626,2,30,29,23.33638889,89.73388889,1294.144147
1374,1.780000031,3882.817493,2,30,29,23.32305556,89.78138889,2181.358104
1375,3.75999999,2456.41872,2,30,29,23.30166667,89.77888889,653.3028528
1376,3.409999967,3335.3125,2,30,29,23.36666667,89.76888889,978.0975169
1377,2.509999931,2271.646782,2,30,29,23.35777778,89.72777778,905.0385835
1378,3.209999919,3491.458414,2,30,29,23.34305556,89.7375,1087.681776
1379,0.829999983,5314.023727,2,30,29,23.34305556,89.7475,6402.438355
1380,3.039999962,2073.199432,2,30,29,23.34527778,89.7625,681.973506
1381,NA,0,2,30,29,23.65222222,89.79666667,NA
1382,4.219999969,3363.988199,2,30,29,23.65805556,89.99305556,797.1536076
1383,3.949999928,2719.166664,2,30,29,23.66138889,89.82666667,688.3966363
1384,3.949999928,3279.330353,2,30,29,23.67555556,89.81583333,830.2102309
1385,4.949999869,3364.259065,2,30,29,23.73277778,89.78305556,679.648314
1386,4.229999959,3813.517925,2,30,29,23.78527778,89.76972222,901.5408893
1387,3.599999964,2405.324415,2,30,29,23.73583333,89.78111111,668.1456775
1388,2.589999974,2426.319489,2,30,29,23.62027778,89.9675,936.8029008
1389,4.24999997,3818.39283,2,30,29,23.82916667,89.99944444,898.445378
1390,3.859999955,3056.997025,2,30,29,23.71527778,89.77833333,791.9681504
1391,3.119999945,4319.360123,2,30,29,23.68722222,89.79611111,1384.41032
1392,4.099999964,2923.526787,2,30,29,23.82666667,89.77111111,713.0553201
1393.1,2.040000021,2999.384949,2,30,29,23.82833333,89.77222222,1470.286724
1393.2,2.439999938,2492.72818,2,30,29,23.82833333,89.77222222,1021.609936
1393.3,2.269999951,2128.968323,2,30,29,23.82833333,89.77222222,937.871528
1394,8.509999901,6204.330353,2,30,29,23.60305556,89.775,729.0635047
1395,2.889999926,7204.930603,2,30,29,23.62361111,89.84416667,2493.055636
1396,2.099999964,2528.313477,2,30,29,23.64444444,89.76833333,1203.958819
1397,1.50999999,2519.642796,2,30,29,23.675,89.75222222,1668.637623
1398,3.709999919,3870.610134,2,30,29,23.64,90.00055556,1043.291164
1399,4.080000013,3475.317474,2,30,29,23.65083333,89.7625,851.7934959
1400,1.50999999,6406.368999,2,30,29,23.65277778,89.76722222,4242.628503
1401,2.74000001,3255.770752,2,30,29,23.52222222,89.99277778,1188.237497
1402,3.589999974,2654.494026,2,30,29,23.57055556,89.99472222,739.4133831
1403,2.23999995,2095.992132,2,30,29,23.57305556,89.99416667,935.7107942
1404,2.539999962,2719.672631,2,30,29,23.53944444,89.98666667,1070.737272
1405,5.899999946,4146.317093,2,30,29,23.56055556,89.98194444,702.7656154
1406,3.370000005,4652.886932,2,30,29,23.58222222,89.99694444,1380.678613
1407,3.539999932,2484.398771,2,30,29,23.58944444,89.98833333,701.807576
1408,5.569999933,4684.142883,2,30,29,23.595,89.97333333,840.9592351
1409,3.119999975,4129.380805,2,30,29,23.57611111,89.97611111,1323.519499
1410,3.419999957,2981.666679,2,30,29,23.59805556,89.96638889,871.8323733
1411.1,3.559999943,4642.000001,2,30,29,23.60722222,89.99583333,1303.932605
1411.2,3.400000036,5002.285761,2,30,29,23.60722222,89.99583333,1471.260502
1412,2.709999979,2546.785716,2,30,29,23.60666667,89.98166667,939.7733342
1413,2.74999994,1845.267868,2,30,29,23.60722222,89.98055556,671.006512
1414,5.169999897,7249.880783,2,30,29,23.35916667,89.99111111,1402.298052
1415,2.799999923,2288.333363,2,30,29,23.35527778,89.98444444,817.2619378
1416,2.279999971,1360.793674,2,30,29,23.35722222,89.98333333,596.8393384
1417.1,3.269999981,2165.023813,2,30,29,23.35055556,89.98277778,662.0867968
1417.2,2.219999969,3001.269831,2,30,29,23.35166667,89.98305556,1351.923366
1418,6.629999876,6152.0089,2,30,29,23.37277778,89.99,927.9048288
1419,3.339999974,3614.404762,2,30,29,23.37388889,89.98611111,1082.157123
1420,2.709999979,2166.056461,2,30,29,23.59805556,89.96638889,799.2828334
1421,2.319999963,2255.6031,2,30,29,23.51388889,90.2675,972.2427309
1422,NA,0,2,30,29,23.51444444,90.27277778,NA
1423,4.879999965,3503.03574,2,30,29,23.5175,90.27583333,717.8351977
1424,2.889999926,5038.849304,2,30,29,23.515,90.27638889,1743.546517
1425,4.339999914,4267.083311,2,30,29,23.5025,90.33194444,983.198939
1426,7.669999897,3986.583336,2,30,29,23.49944444,90.27611111,519.7631537
1427,7.589999914,7991.886673,2,30,29,23.50611111,90.30694444,1052.949508
1428,6.029999912,6657.73078,2,30,29,23.49777778,90.26166667,1104.101306
1429,3.149999976,2352.857136,2,30,29,23.50027778,90.2675,746.9387789
1430,4.549999893,5096.96413,2,30,29,23.49805556,90.26722222,1120.211923
1431,3.649999976,2819.246039,2,30,29,23.50138889,90.29416667,772.3961802
1432,1.50999999,1963.124977,2,30,29,23.50361111,90.29583333,1300.082775
1433,2.669999957,3127.73811,2,30,29,23.505,90.29916667,1171.437513
1434,2.379999995,1739.325427,2,30,29,23.50111111,90.30055556,730.8090044
1435,1.870000005,2312.301685,2,30,29,23.50805556,90.30027778,1236.524962
1436,2.779999971,1869.6875,2,30,29,23.50083333,90.32277778,672.5494674
1437,6.059999943,4700.55064,2,30,29,23.49194444,90.10277778,775.6684298
1438,2.25999999,3159.246088,2,30,29,23.49555556,90.34388889,1397.896505
1439,5.339999944,4445.142929,2,30,29,23.49388889,90.35,832.4237782
1440,2.25999999,4005.119125,2,30,29,23.5025,90.34194444,1772.176612
1441,2.659999967,6167.083221,3,20,30,23.08527778,91.34888889,2318.452368
1442,4.859999955,2970.257881,3,20,30,23.08583333,91.34944444,611.1641788
1443,3.909999967,1927.361166,3,20,30,23.09166667,91.35638889,492.9312487
1444,1.579999983,5336.130981,3,20,30,23.0925,91.36388889,3377.298125
1445,0.829999983,2427.589371,3,20,30,23.09611111,91.35555556,2924.80653
1446,4.029999971,3232.023834,3,20,30,23.10055556,91.36527778,801.9910316
1447,4.120000005,6736.190594,3,20,30,23.04,91.34444444,1634.997715
1448,3.269999921,2193.732132,3,20,30,23.1275,91.37916667,670.8661115
